# onset,offset,note,velocity
10.527273	11.231818	76.000000	53.000000
11.104545	12.159091	78.000000	60.000000
11.647727	13.504545	74.000000	58.000000
12.095455	14.143182	76.000000	62.000000
12.543182	14.047727	78.000000	69.000000
13.025000	15.615909	83.000000	70.000000
13.504545	15.425000	45.000000	53.000000
14.015909	18.815909	79.000000	72.000000
14.047727	19.647727	52.000000	54.000000
14.495455	18.815909	55.000000	54.000000
14.943182	17.504545	74.000000	67.000000
15.009091	18.815909	60.000000	49.000000
15.390909	18.815909	64.000000	55.000000
15.840909	17.727273	67.000000	62.000000
16.288636	18.815909	72.000000	61.000000
16.800000	18.815909	76.000000	67.000000
17.727273	18.815909	67.000000	53.000000
18.720455	21.504545	71.000000	58.000000
19.231818	21.472727	40.000000	50.000000
19.647727	21.472727	52.000000	54.000000
20.031818	21.472727	54.000000	57.000000
20.447727	21.504545	61.000000	54.000000
20.447727	24.320455	72.000000	67.000000
20.479545	21.504545	56.000000	50.000000
20.479545	21.472727	65.000000	52.000000
20.479545	21.472727	68.000000	55.000000
21.375000	23.231818	64.000000	66.000000
21.409091	23.263636	60.000000	53.000000
21.440909	23.263636	55.000000	48.000000
21.952273	24.320455	45.000000	48.000000
22.336364	24.320455	52.000000	57.000000
22.720455	24.320455	67.000000	58.000000
22.752273	24.320455	59.000000	48.000000
22.752273	24.320455	63.000000	52.000000
23.231818	24.320455	64.000000	60.000000
23.263636	24.320455	55.000000	50.000000
23.263636	24.320455	60.000000	54.000000
24.225000	26.336364	71.000000	66.000000
24.256818	26.431818	62.000000	43.000000
24.256818	25.727273	66.000000	56.000000
24.831818	26.336364	40.000000	53.000000
25.247727	26.336364	52.000000	62.000000
25.695455	26.336364	54.000000	62.000000
25.695455	26.272727	74.000000	73.000000
25.727273	26.240909	66.000000	63.000000
26.240909	27.584091	66.000000	68.000000
26.272727	26.336364	44.000000	54.000000
26.272727	26.336364	74.000000	64.000000
26.304545	27.584091	56.000000	55.000000
26.304545	27.584091	63.000000	56.000000
26.879545	30.527273	72.000000	65.000000
27.456818	29.663636	64.000000	61.000000
27.488636	29.695455	60.000000	54.000000
27.872727	30.559091	45.000000	51.000000
28.288636	31.200000	71.000000	67.000000
28.320455	30.527273	52.000000	56.000000
28.320455	30.590909	67.000000	54.000000
28.704545	30.431818	59.000000	56.000000
29.184091	30.431818	55.000000	50.000000
29.663636	30.400000	64.000000	60.000000
29.695455	30.559091	60.000000	51.000000
30.400000	33.790909	64.000000	62.000000
30.431818	33.856818	55.000000	48.000000
30.431818	32.127273	59.000000	53.000000
30.911364	36.800000	38.000000	51.000000
31.295455	36.800000	45.000000	50.000000
31.711364	36.800000	50.000000	49.000000
32.095455	36.800000	52.000000	55.000000
32.511364	36.800000	54.000000	50.000000
32.895455	36.768182	57.000000	52.000000
33.375000	36.800000	62.000000	47.000000
33.790909	36.800000	64.000000	47.000000
34.304545	36.800000	66.000000	49.000000
34.879545	38.143182	69.000000	51.000000
35.743182	36.831818	74.000000	49.000000
36.736364	39.390909	77.000000	49.000000
36.736364	39.359091	81.000000	51.000000
37.247727	38.495455	88.000000	55.000000
37.663636	38.495455	76.000000	54.000000
38.047727	40.095455	86.000000	65.000000
