# onset,offset,note,velocity
10.272727	11.743182	44.000000	34.000000
10.815909	11.263636	72.000000	47.000000
10.847727	11.295455	68.000000	37.000000
11.104545	12.159091	51.000000	36.000000
11.263636	11.647727	72.000000	54.000000
11.295455	11.679545	68.000000	33.000000
11.647727	12.640909	39.000000	46.000000
11.647727	12.640909	72.000000	54.000000
11.679545	12.640909	68.000000	42.000000
12.000000	12.288636	70.000000	58.000000
12.159091	12.640909	51.000000	44.000000
12.288636	12.609091	70.000000	57.000000
12.609091	13.568182	70.000000	55.000000
12.927273	13.215909	68.000000	53.000000
13.088636	14.015909	51.000000	44.000000
13.215909	13.536364	68.000000	47.000000
13.536364	14.495455	68.000000	58.000000
13.825000	14.111364	63.000000	51.000000
13.888636	14.495455	60.000000	33.000000
14.015909	14.495455	51.000000	40.000000
14.111364	14.463636	63.000000	48.000000
14.463636	15.520455	44.000000	46.000000
14.463636	15.200000	63.000000	54.000000
14.527273	15.809091	58.000000	37.000000
14.527273	15.552273	61.000000	31.000000
14.879545	15.040909	51.000000	38.000000
14.879545	15.168182	68.000000	48.000000
15.040909	16.000000	51.000000	39.000000
15.168182	15.488636	68.000000	55.000000
15.200000	15.520455	63.000000	42.000000
15.488636	16.479545	39.000000	49.000000
15.488636	16.479545	68.000000	59.000000
15.520455	15.809091	63.000000	47.000000
15.775000	16.095455	70.000000	61.000000
15.809091	16.415909	63.000000	42.000000
16.000000	16.511364	51.000000	46.000000
16.095455	16.415909	70.000000	68.000000
16.127273	16.415909	67.000000	54.000000
16.415909	17.759091	44.000000	53.000000
16.415909	16.800000	63.000000	52.000000
16.415909	17.504545	67.000000	55.000000
16.415909	17.504545	70.000000	66.000000
16.768182	17.056818	72.000000	62.000000
16.800000	17.536364	63.000000	45.000000
16.959091	17.536364	51.000000	59.000000
17.056818	17.440909	72.000000	66.000000
17.088636	17.504545	66.000000	45.000000
17.088636	17.472727	68.000000	50.000000
17.440909	19.104545	56.000000	57.000000
17.440909	19.072727	72.000000	60.000000
17.472727	18.015909	68.000000	54.000000
17.504545	18.015909	66.000000	42.000000
17.984091	18.209091	63.000000	41.000000
17.984091	19.072727	73.000000	51.000000
18.015909	19.072727	66.000000	37.000000
18.015909	18.975000	68.000000	37.000000
18.209091	19.072727	63.000000	40.000000
18.495455	18.975000	75.000000	52.000000
18.975000	20.225000	49.000000	44.000000
18.975000	19.488636	68.000000	43.000000
18.975000	20.225000	75.000000	51.000000
19.456818	19.809091	77.000000	47.000000
19.488636	20.225000	68.000000	38.000000
19.679545	20.256818	56.000000	45.000000
19.809091	20.127273	77.000000	57.000000
19.840909	20.159091	70.000000	48.000000
20.127273	21.025000	77.000000	60.000000
20.159091	21.025000	44.000000	53.000000
20.159091	20.479545	66.000000	52.000000
20.159091	21.056818	70.000000	53.000000
20.447727	20.704545	75.000000	55.000000
20.479545	20.736364	66.000000	42.000000
20.575000	21.025000	56.000000	46.000000
