# onset,offset,note,velocity
10.304545	10.495455	45.000000	39.000000
10.304545	10.815909	65.000000	58.000000
10.625000	10.879545	52.000000	48.000000
10.752273	11.552273	67.000000	56.000000
10.784091	11.584091	53.000000	46.000000
10.911364	11.552273	60.000000	48.000000
11.104545	11.679545	52.000000	41.000000
11.136364	11.552273	69.000000	64.000000
11.488636	11.743182	45.000000	48.000000
11.520455	12.384091	72.000000	64.000000
11.679545	11.840909	50.000000	48.000000
11.809091	11.904545	51.000000	46.000000
11.904545	12.127273	57.000000	47.000000
12.031818	12.320455	56.000000	52.000000
12.127273	12.288636	57.000000	44.000000
12.225000	12.352273	62.000000	53.000000
12.320455	13.025000	70.000000	61.000000
12.352273	13.025000	67.000000	48.000000
12.384091	13.056818	63.000000	46.000000
12.831818	13.025000	66.000000	47.000000
12.831818	13.056818	69.000000	53.000000
13.025000	13.120455	46.000000	41.000000
13.025000	14.209091	70.000000	58.000000
13.152273	13.504545	52.000000	51.000000
13.247727	14.209091	53.000000	53.000000
13.343182	14.209091	72.000000	65.000000
13.375000	14.209091	57.000000	43.000000
13.472727	14.209091	58.000000	56.000000
13.568182	14.240909	62.000000	64.000000
13.695455	14.209091	74.000000	72.000000
13.727273	14.209091	65.000000	66.000000
13.952273	14.209091	67.000000	73.000000
14.175000	14.815909	77.000000	71.000000
14.209091	14.815909	59.000000	56.000000
14.209091	14.847727	65.000000	59.000000
14.209091	14.304545	69.000000	66.000000
14.209091	14.784091	74.000000	67.000000
14.463636	15.679545	73.000000	73.000000
14.463636	14.784091	76.000000	70.000000
14.784091	17.825000	62.000000	51.000000
14.784091	15.679545	66.000000	57.000000
14.784091	15.647727	76.000000	58.000000
15.136364	15.679545	75.000000	60.000000
15.168182	15.679545	72.000000	51.000000
15.584091	16.159091	52.000000	40.000000
15.584091	16.927273	56.000000	43.000000
15.584091	16.768182	74.000000	57.000000
15.615909	16.575000	71.000000	53.000000
16.063636	16.609091	65.000000	40.000000
16.543182	16.927273	75.000000	67.000000
16.575000	18.752273	50.000000	44.000000
16.575000	17.825000	55.000000	40.000000
16.575000	17.025000	63.000000	50.000000
16.575000	16.927273	72.000000	57.000000
16.768182	16.959091	71.000000	55.000000
16.768182	16.927273	74.000000	60.000000
16.959091	17.056818	73.000000	63.000000
16.990909	17.375000	70.000000	52.000000
17.343182	17.790909	69.000000	50.000000
17.343182	17.825000	72.000000	56.000000
17.759091	18.752273	60.000000	47.000000
17.759091	18.015909	68.000000	48.000000
17.759091	18.175000	71.000000	51.000000
18.175000	19.552273	72.000000	56.000000
18.209091	18.752273	69.000000	48.000000
18.400000	18.784091	54.000000	44.000000
18.656818	18.752273	62.000000	51.000000
18.752273	18.879545	63.000000	60.000000
18.847727	18.943182	62.000000	52.000000
19.009091	19.743182	61.000000	57.000000
19.359091	19.743182	73.000000	62.000000
19.390909	20.672727	48.000000	35.000000
19.390909	20.190909	53.000000	39.000000
19.390909	19.743182	70.000000	50.000000
19.552273	19.775000	69.000000	57.000000
19.552273	19.743182	72.000000	60.000000
19.743182	20.225000	71.000000	60.000000
19.775000	20.225000	68.000000	50.000000
20.159091	20.672727	70.000000	53.000000
20.190909	20.672727	67.000000	43.000000
20.609091	21.888636	66.000000	50.000000
20.640909	21.247727	69.000000	53.000000
20.672727	21.888636	58.000000	37.000000
21.120455	21.920455	67.000000	40.000000
21.152273	21.888636	52.000000	39.000000
21.152273	21.759091	70.000000	46.000000
21.727273	21.888636	69.000000	50.000000
21.759091	22.079545	70.000000	55.000000
21.790909	22.879545	73.000000	62.000000
21.825000	22.752273	79.000000	67.000000
21.856818	22.336364	48.000000	52.000000
22.079545	22.304545	49.000000	50.000000
22.143182	22.336364	53.000000	49.000000
22.240909	22.336364	58.000000	56.000000
22.336364	22.911364	53.000000	54.000000
22.400000	22.815909	55.000000	46.000000
22.463636	22.879545	56.000000	51.000000
22.527273	22.879545	58.000000	52.000000
22.590909	22.879545	60.000000	57.000000
22.656818	22.879545	61.000000	65.000000
22.752273	22.879545	63.000000	70.000000
22.847727	23.743182	65.000000	70.000000
22.911364	23.520455	77.000000	74.000000
23.072727	23.647727	73.000000	66.000000
23.200000	23.743182	70.000000	57.000000
23.359091	23.809091	67.000000	60.000000
23.488636	24.543182	63.000000	61.000000
23.520455	23.936364	77.000000	73.000000
23.647727	24.031818	73.000000	69.000000
23.743182	24.159091	70.000000	58.000000
23.809091	24.543182	67.000000	68.000000
23.936364	24.543182	61.000000	59.000000
23.936364	24.447727	77.000000	72.000000
24.031818	24.543182	73.000000	67.000000
24.159091	24.543182	70.000000	57.000000
24.256818	24.543182	65.000000	51.000000
24.447727	25.152273	77.000000	62.000000
24.479545	25.247727	60.000000	48.000000
24.609091	25.247727	73.000000	47.000000
24.768182	25.247727	70.000000	43.000000
24.927273	25.279545	65.000000	41.000000
25.152273	26.015909	77.000000	51.000000
25.215909	26.111364	58.000000	37.000000
25.375000	26.111364	73.000000	43.000000
25.600000	26.143182	70.000000	39.000000
25.790909	26.143182	65.000000	37.000000
26.015909	27.390909	77.000000	47.000000
26.047727	27.872727	53.000000	30.000000
26.304545	27.390909	73.000000	44.000000
26.559091	27.390909	70.000000	34.000000
26.847727	27.456818	65.000000	36.000000
27.295455	29.184091	41.000000	36.000000
27.295455	28.704545	64.000000	51.000000
27.743182	28.609091	48.000000	35.000000
27.743182	29.152273	57.000000	31.000000
28.063636	29.152273	60.000000	47.000000
28.127273	29.152273	55.000000	33.000000
28.320455	29.184091	53.000000	40.000000
28.575000	29.152273	67.000000	65.000000
28.609091	29.152273	48.000000	48.000000
28.800000	29.184091	65.000000	62.000000
29.056818	30.527273	64.000000	61.000000
29.120455	29.440909	46.000000	39.000000
29.120455	29.152273	58.000000	43.000000
29.343182	29.695455	56.000000	46.000000
29.663636	30.943182	60.000000	46.000000
29.695455	30.784091	56.000000	40.000000
29.984091	30.720455	55.000000	38.000000
30.368182	30.943182	67.000000	63.000000
30.400000	30.943182	50.000000	46.000000
30.559091	30.943182	65.000000	63.000000
30.784091	30.975000	45.000000	48.000000
30.784091	31.840909	64.000000	64.000000
31.009091	31.520455	54.000000	42.000000
31.200000	31.809091	55.000000	40.000000
31.425000	31.809091	57.000000	41.000000
31.520455	31.809091	59.000000	50.000000
31.647727	31.809091	60.000000	59.000000
31.743182	32.927273	54.000000	47.000000
31.840909	32.447727	62.000000	59.000000
32.000000	32.384091	57.000000	45.000000
32.127273	32.959091	64.000000	67.000000
32.190909	32.511364	60.000000	51.000000
32.384091	32.927273	57.000000	46.000000
32.384091	32.927273	66.000000	69.000000
32.511364	32.895455	60.000000	45.000000
32.672727	32.927273	63.000000	57.000000
32.895455	33.984091	60.000000	53.000000
32.927273	35.168182	71.000000	60.000000
33.184091	33.984091	66.000000	48.000000
33.440909	35.168182	63.000000	40.000000
33.727273	35.168182	64.000000	45.000000
33.952273	35.168182	69.000000	51.000000
33.984091	35.263636	60.000000	33.000000
33.984091	35.168182	66.000000	44.000000
35.072727	35.615909	67.000000	60.000000
35.104545	35.968182	43.000000	43.000000
35.263636	35.968182	50.000000	38.000000
35.425000	35.936364	58.000000	43.000000
35.425000	35.968182	60.000000	46.000000
35.520455	35.968182	57.000000	39.000000
35.615909	36.447727	67.000000	46.000000
35.711364	35.936364	53.000000	45.000000
35.872727	36.447727	48.000000	50.000000
36.063636	36.479545	60.000000	62.000000
36.415909	37.184091	65.000000	53.000000
36.415909	37.184091	72.000000	63.000000
36.609091	37.184091	60.000000	56.000000
36.800000	37.184091	70.000000	66.000000
37.152273	38.175000	48.000000	43.000000
37.152273	37.727273	69.000000	64.000000
37.311364	38.209091	58.000000	53.000000
37.440909	38.209091	65.000000	59.000000
37.472727	38.209091	63.000000	50.000000
37.727273	38.209091	69.000000	60.000000
38.143182	40.063636	41.000000	48.000000
38.175000	39.136364	70.000000	62.000000
38.400000	40.031818	51.000000	46.000000
38.656818	40.031818	71.000000	56.000000
39.040909	40.031818	57.000000	34.000000
39.456818	40.063636	72.000000	55.000000
39.743182	40.031818	70.000000	54.000000
39.968182	40.063636	46.000000	45.000000
39.968182	40.768182	69.000000	56.000000
40.190909	40.640909	53.000000	53.000000
40.352273	40.768182	65.000000	59.000000
40.384091	40.736364	57.000000	45.000000
40.384091	40.768182	60.000000	46.000000
40.384091	40.768182	62.000000	53.000000
40.543182	40.704545	55.000000	54.000000
40.543182	40.768182	67.000000	52.000000
40.640909	40.768182	53.000000	50.000000
40.704545	40.768182	55.000000	52.000000
40.736364	41.343182	72.000000	65.000000
40.768182	41.279545	57.000000	48.000000
40.768182	41.343182	62.000000	49.000000
40.768182	41.343182	67.000000	50.000000
40.990909	41.343182	55.000000	59.000000
40.990909	41.343182	70.000000	67.000000
41.247727	42.336364	39.000000	65.000000
41.279545	42.304545	69.000000	60.000000
41.440909	42.336364	46.000000	57.000000
41.600000	42.336364	49.000000	58.000000
41.695455	42.304545	53.000000	58.000000
41.695455	42.209091	61.000000	64.000000
41.695455	42.304545	65.000000	68.000000
41.856818	42.304545	55.000000	58.000000
41.856818	42.304545	67.000000	59.000000
42.015909	42.336364	60.000000	71.000000
42.209091	42.336364	61.000000	68.000000
42.272727	42.431818	62.000000	60.000000
42.336364	42.879545	63.000000	62.000000
42.336364	42.911364	72.000000	69.000000
42.495455	42.911364	62.000000	60.000000
42.590909	42.911364	70.000000	68.000000
42.656818	42.911364	60.000000	57.000000
42.847727	43.743182	69.000000	64.000000
42.879545	43.072727	45.000000	54.000000
42.879545	43.743182	52.000000	52.000000
43.009091	43.743182	55.000000	52.000000
43.040909	43.743182	67.000000	53.000000
43.200000	43.520455	60.000000	64.000000
43.520455	43.743182	60.000000	54.000000
43.679545	43.904545	61.000000	62.000000
43.775000	44.127273	38.000000	64.000000
43.872727	44.127273	62.000000	61.000000
44.031818	44.352273	53.000000	54.000000
44.031818	45.184091	63.000000	65.000000
44.288636	45.184091	70.000000	59.000000
44.320455	45.184091	54.000000	50.000000
44.736364	45.184091	69.000000	59.000000
45.152273	45.536364	43.000000	55.000000
45.215909	45.568182	67.000000	56.000000
45.311364	45.600000	50.000000	48.000000
45.409091	45.568182	53.000000	46.000000
45.536364	46.209091	58.000000	48.000000
45.536364	46.209091	62.000000	55.000000
45.825000	46.111364	61.000000	54.000000
46.079545	46.175000	60.000000	48.000000
46.111364	46.209091	61.000000	55.000000
46.175000	47.295455	48.000000	50.000000
46.175000	47.295455	53.000000	47.000000
46.175000	47.295455	60.000000	56.000000
46.336364	47.327273	58.000000	56.000000
46.527273	47.327273	69.000000	59.000000
46.879545	47.327273	67.000000	56.000000
47.295455	47.743182	60.000000	61.000000
47.488636	48.256818	48.000000	55.000000
47.647727	48.320455	61.000000	61.000000
47.679545	49.088636	54.000000	53.000000
47.679545	48.320455	56.000000	54.000000
47.840909	48.225000	36.000000	61.000000
48.031818	48.320455	59.000000	55.000000
48.031818	48.320455	62.000000	57.000000
48.225000	48.768182	36.000000	60.000000
48.256818	49.088636	58.000000	61.000000
48.479545	49.088636	62.000000	55.000000
48.768182	49.311364	36.000000	61.000000
49.025000	49.727273	63.000000	62.000000
49.056818	49.695455	59.000000	46.000000
49.311364	49.759091	36.000000	65.000000
49.568182	49.727273	49.000000	59.000000
49.631818	51.488636	64.000000	70.000000
49.695455	50.079545	52.000000	60.000000
49.695455	51.456818	59.000000	56.000000
50.209091	51.488636	50.000000	50.000000
51.390909	52.190909	67.000000	56.000000
51.425000	52.127273	52.000000	47.000000
51.425000	52.159091	60.000000	47.000000
51.775000	52.159091	50.000000	47.000000
51.775000	52.190909	65.000000	59.000000
52.127273	52.800000	64.000000	60.000000
52.159091	52.800000	41.000000	44.000000
52.447727	52.768182	48.000000	48.000000
52.768182	53.472727	60.000000	52.000000
52.831818	53.440909	52.000000	42.000000
